name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
赤道和北极,卢西,melancholic;nostalgic;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,钢琴与弦乐铺底，人声带着呼吸感，怀旧而略带忧伤的抒情曲
不擅長的事,週休八日,introspective;melancholic;restrained,piano;acoustic;vocal_breath;minimal,,0.25,0.35,0.3,0.45,0.2,0.6,0.7,zh,1,indie_pop,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,钢琴与木吉他伴奏，主唱声线轻柔克制，整体氛围内省而略带忧郁，适合深夜独处
祈りとシュルッセル,UTANOHA,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,极简钢琴与深远混响，内省而克制，如同深夜的祈祷与沉思
Off Me,Bri3,urban;restless;unresolved,soft_synth;electric_distant;reverb_heavy,,0.6,0.45,0.55,0.4,0.6,0.7,0.5,en,1,alternative_r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.8,都市感电子R&B，合成器与混响营造不安与未解决的氛围，能量中等偏上
妖 (Ayakashi),我々楽,misty;melancholic;unresolved,ambient_pad;cold_synth;minimal;field_recording,,0.25,0.3,0.35,0.3,0.2,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,冷调氛围铺底与田野录音，营造出迷雾般未解的幽寂感
"""Never Alone, Always Lonesome""",Dorena,melancholic;lonely;introspective,piano;string;reverb_heavy;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,post_rock,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.9,钢琴与弦乐交织的器乐后摇，空旷混响营造出孤独而内省的氛围
Neptun,Matthias Bartolomey,introspective;melancholic;restrained,piano;string;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,大提琴与钢琴的极简对话，低沉而内省，充满古典的克制与忧郁
分开旅行,黄立行,restless;urban;bittersweet,electric_distant;cold_synth;vocal_breath,,0.65,0.5,0.6,0.35,0.6,0.75,0.6,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""work_focus_low_vocal"""":0.6}""",city_to_inner_room,0.85,黄立行冷峻的声线与电子编曲，营造出都市中不安与疏离的旅行感
"""24 Caprices, Op. 1: 24 Caprices, Op. 1: No. 24 In A Minor""",Ilya Kaler,restless;unresolved;melancholic,acoustic;cinematic;minimal,,0.7,0.6,0.65,0.3,0.75,0,0.6,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.7,""""deep_night_introspective"""":0.65,""""evening_city_walk"""":0.6}""",slow_opening,0.85,帕格尼尼第24随想曲，小提琴独奏技巧性极强，急促而充满未解决的张力，能量较高但情感克制
2046,The Lee's,nostalgic;urban;bittersweet,acoustic;vocal_breath;string;field_recording,,0.35,0.4,0.4,0.5,0.3,0.6,0.7,zh,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,木吉他与人声交织，带有怀旧与都市漂泊感的独立民谣
Intro(AE86),陈光荣,restrained;melancholic;nostalgic,piano;cinematic;minimal,,0.2,0.3,0.2,0.35,0.1,0,0.75,instrumental,0,film_score,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,钢琴主导的极简电影配乐，克制而怀旧，带有淡淡的忧郁
Know Who You Are at Every Age,Cocteau Twins,dreamy;misty;detached,ambient_pad;reverb_heavy;vocal_breath;electric_distant,,0.25,0.35,0.3,0.45,0.2,0.6,0.5,en,1,dream_pop,"""{""""morning_cloudy_slow"""":0.85,""""night_clear_lonely"""":0.8,""""deep_night_introspective"""":0.75}""",fade_into_inner_space,0.9,Cocteau Twins标志性的空灵人声与氛围铺底，营造出迷蒙、疏离的梦幻感
The Weeping of the Rain,Josephine Wiggs,melancholic;lonely;introspective,piano;reverb_heavy;minimal;field_recording,,0.15,0.2,0.25,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",rain_on_glass,0.9,钢琴主导的极简氛围，混响与雨声采样营造出孤独而内省的忧郁质感
Stones (tidal pool version),Barbarossa,introspective;melancholic;restrained,piano;ambient_pad;field_recording;minimal,,0.2,0.3,0.25,0.4,0.15,0,0.7,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",rain_on_glass,0.85,极简钢琴与氛围铺底，结合田野录音，营造内省而克制的潮湿静谧感
Which One (feat. Central Cee),Drake,urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.5,0.6,0.4,0.65,0.8,0.55,en,1,hip_hop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Drake 的都市说唱与 Central Cee 的客串，合成器铺垫带来不安与怀旧交织的夜晚氛围
Tens,Nana Caymmi,warm;nostalgic;bittersweet,acoustic;string;vocal_breath;jazz_brush,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,pt,1,bossa_nova,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.85,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,Nana Caymmi 温暖而略带沙哑的嗓音，搭配木吉他、弦乐和爵士鼓刷，营造出怀旧而略带苦涩的午后氛围
Stand (Chant),Son Lux,restrained;hopeful;bittersweet,piano;string;vocal_breath;cinematic,,0.35,0.45,0.5,0.55,0.3,0.6,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,钢琴与弦乐铺垫，人声克制而充满希望，带有淡淡的苦涩与内省
California Winter,Dhruv,nostalgic;melancholic;warm,piano;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.6,0.3,0.6,0.7,en,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",slow_opening,0.85,钢琴与弦乐交织，人声轻柔带混响，营造出怀旧而温暖的冬日氛围
Dynasty,Rina Sawayama,melancholic;restless;bittersweet,soft_synth;electric_distant;reverb_heavy;vocal_breath,,0.55,0.45,0.6,0.4,0.5,0.75,0.7,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,Rina Sawayama 的流行编曲中带有忧郁与不安，合成器与人声交织出都市夜晚的疏离感
Ain't No Mountain High Enough (Single Version),Diana Ross,hopeful;warm;nostalgic,string;vocal_breath;acoustic,,0.65,0.7,0.6,0.75,0.6,0.8,0.5,en,1,motown_soul,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,经典摩城灵魂乐，弦乐与Diana Ross充满力量的人声传递温暖与希望
Wonderful U - Demo Version,AGA,nostalgic;bittersweet;warm,piano;vocal_breath;minimal,,0.3,0.4,0.35,0.55,0.25,0.6,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,Demo版以钢琴为主，人声细腻带呼吸感，怀旧而略带苦涩的温暖情绪
Into the Drama,HTRK,detached;melancholic;restrained,cold_synth;reverb_heavy;electric_distant;minimal,,0.25,0.2,0.3,0.2,0.15,0.4,0.7,en,1,darkwave,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",late_night_descent,0.9,冷调合成器与深远混响，低沉人声营造出疏离而忧郁的暗夜氛围
Surround Sound (feat. 21 Savage & Baby Tate),JID,urban;restless;unresolved,electric_distant;soft_synth;reverb_heavy,,0.7,0.55,0.65,0.4,0.7,0.8,0.5,en,1,hip_hop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,JID 的复杂说唱与 21 Savage 的冷峻人声，在都市感合成器与重混响中呈现不安与张力
Fever,GFRIEND,restless;urban;nostalgic,soft_synth;electric_distant;vocal_breath,,0.55,0.5,0.55,0.45,0.55,0.7,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,GFRIEND 的 Fever 以合成器驱动，带有都市感的躁动与怀旧情绪，人声清晰但不过分甜美
Margins,Jane Weaver,dreamy;misty;restrained,soft_synth;ambient_pad;reverb_heavy;electric_distant,,0.35,0.4,0.45,0.5,0.3,0.4,0.6,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与深远混响营造朦胧氛围，人声漂浮其中，克制而内省
Miserere Mei,Gregorio Allegri,introspective;melancholic;restrained,string;cinematic;reverb_heavy,,0.15,0.3,0.4,0.35,0.1,0.8,0.9,la,1,classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.95,文艺复兴时期复调圣咏，人声纯净而克制，充满宗教性的内省与哀悼
They Could Feel The End Of All Things,Dakota Suite,melancholic;restrained;lonely,piano;string;reverb_heavy;minimal,,0.15,0.2,0.25,0.3,0.1,0,0.85,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,极简钢琴与弦乐交织，厚重混响营造出克制而深沉的孤独与终结感
メトロノーム,toe,restless;urban;introspective,acoustic;minimal;electric_distant,,0.55,0.5,0.6,0.4,0.7,0,0.5,instrumental,0,math_rock,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",city_to_inner_room,0.9,toe 标志性的数学摇滚器乐，复杂的吉他节奏与鼓点交织，都市感与内省并存
神様のヒマ潰し,Go!Go!7188,restless;urban;unresolved,electric_distant;reverb_heavy;vocal_breath,,0.6,0.5,0.6,0.4,0.55,0.7,0.55,ja,1,j_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,日式摇滚的急促节奏与疏离感，人声带着不安与都市漂泊的情绪
Little Ones out of Time Mix,SPC ECO,dreamy;misty;detached,ambient_pad;reverb_heavy;electric_distant;soft_synth,,0.25,0.3,0.35,0.4,0.2,0,0.5,instrumental,0,shoegaze,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻的混响与合成器声景，人声模糊处理，营造出迷离而疏离的氛围
LG_Amb,Andrea,introspective;misty;restrained,ambient_pad;minimal;field_recording,,0.15,0.3,0.2,0.35,0.1,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""morning_cloudy_slow"""":0.75}""",soft_focus_work,0.85,氛围音乐，以环境音垫和田野录音为主，低能量、内省且朦胧
Miles and Miles,Graveyard Club,nostalgic;dreamy;melancholic,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.4,0.4,0.5,0.5,0.35,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与深远混响人声，营造出怀旧而略带忧郁的都市夜晚氛围
E.W.B.A.,DJ Balduin,urban;restless;nostalgic,soft_synth;electric_distant;lofi_dust,,0.55,0.5,0.55,0.45,0.6,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.75,""""deep_night_introspective"""":0.7}""",city_to_inner_room,0.85,电子节拍与合成器营造出都市夜晚的躁动与怀旧感
Sophie and the Hacker,Parov Stelar,urban;restless;nostalgic,electric_distant;jazz_brush;soft_synth;lofi_dust,,0.6,0.55,0.6,0.5,0.7,0,0.45,instrumental,0,electro_swing,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,电子摇摆风格，爵士鼓刷与复古合成器交织，都市律动中带着怀旧与不安
夏影,麻枝准,nostalgic;warm;dreamy,piano;string;ambient_pad;minimal,,0.25,0.5,0.3,0.6,0.2,0,0.6,instrumental,0,new_age,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""weekend_slow"""":0.75}""",slow_opening,0.85,钢琴与弦乐交织的夏日记忆，温暖而怀旧的氛围音乐
River Flows in You,Martin Ermen,introspective;melancholic;restrained,piano;cinematic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,钢琴独奏，旋律流畅而克制，充满内省与淡淡的忧伤，适合专注或深夜聆听
Halo,Matthew And The Atlas,melancholic;nostalgic;bittersweet,acoustic;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.55,0.3,0.6,0.7,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",afterglow_fading,0.85,木吉他与弦乐交织，人声带着呼吸感与混响，营造出怀旧而略带忧伤的民谣氛围
苏州夜曲,李香兰,nostalgic;melancholic;warm,string;piano;vocal_breath,,0.3,0.4,0.35,0.6,0.2,0.7,0.75,zh,1,shidaiqu,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,李香兰的经典时代曲，弦乐与钢琴交织，怀旧而略带忧伤的温暖氛围
Faux pas,Ponteix,restless;urban;unresolved,electric_distant;cold_synth;reverb_heavy,,0.6,0.45,0.55,0.3,0.65,0.7,0.5,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,冷调合成器与远距离电吉他营造都市不安感，节奏驱动但情绪悬而未决
Monday,Ludovico Einaudi,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""morning_cloudy_slow"""":0.75}""",slow_opening,0.9,Einaudi标志性的简约钢琴，缓慢而内省，带有淡淡的忧郁与克制
"""Immortality, Pt. 2""",All India Radio,dreamy;introspective;melancholic,ambient_pad;soft_synth;electric_distant;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.9,空灵的氛围铺底与遥远电音，营造出梦幻而内省的沉浸感
The Second Spell,Charles Webster,introspective;melancholic;restrained,piano;ambient_pad;minimal,,0.2,0.3,0.25,0.4,0.15,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,钢琴与氛围垫交织，缓慢而内省，带有克制的情感重量
Nobody Else,THE S.L.P.,urban;restless;bittersweet,soft_synth;electric_distant;reverb_heavy,,0.55,0.45,0.55,0.4,0.5,0.6,0.6,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,都市感的合成器与电吉他，略带不安与怀旧的人声，适合夜晚城市漫步
Ready Shaking Silent,Hundreds,restrained;melancholic;unresolved,piano;cold_synth;minimal,,0.25,0.3,0.35,0.3,0.2,0,0.7,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,冷调钢琴与合成器交织，克制而悬而未决，适合深夜内省场景
钟无艳,谢安琪,melancholic;bittersweet;restrained,piano;string;vocal_breath,,0.4,0.4,0.5,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.9,钢琴与弦乐铺垫，谢安琪克制而深情的演绎传递出苦涩与无奈，能量中等偏低
She's Coming After You,Katarina Pejak,restless;urban;bittersweet,electric_distant;vocal_breath;jazz_brush;soft_synth,,0.55,0.5,0.6,0.5,0.6,0.7,0.6,en,1,jazz,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感爵士流行，人声带着疏离与不安，电子元素与爵士鼓刷交织出夜晚的复杂情绪
Cat In The Rain,Anoice,introspective;melancholic;restrained,piano;string;cinematic;minimal,,0.2,0.3,0.25,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",rain_on_glass,0.9,钢琴与弦乐交织的极简氛围，克制而内省，如同雨中的孤独凝视
once upon a time there was you and me~,梶浦由記,dreamy;nostalgic;bittersweet,string;piano;cinematic;vocal_breath,,0.3,0.45,0.4,0.55,0.2,0.3,0.7,instrumental,1,anime_soundtrack,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""evening_city_walk"""":0.75}""",afterglow_fading,0.85,梶浦由記标志性的弦乐与钢琴交织，人声吟唱营造梦幻而怀旧的氛围，略带感伤
Hips Don't Lie (feat. Wyclef Jean),Shakira,urban;restless;sensual,acoustic;jazz_brush;electric_distant,,0.7,0.65,0.6,0.55,0.8,0.75,0.4,en,1,latin_pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,拉丁流行节奏强劲，Shakira 的声线充满都市感和动感，适合夜晚漫步或派对场景
Skinny Love,Forever Ago,melancholic;restrained;bittersweet,acoustic;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,原声吉他与人声的极简编排，克制中透着苦涩与内省
"""With Arms and Legs Moving, The Tell Tales""",Sigur Rós,dreamy;introspective;bittersweet,ambient_pad;string;reverb_heavy;minimal,,0.25,0.35,0.3,0.5,0.2,0,0.7,instrumental,0,post_rock,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",fade_into_inner_space,0.9,Sigur Rós标志性的空灵弦乐与氛围铺垫，营造出梦幻而略带忧伤的内省空间
I Got You (I Feel Good),James Brown & The Famous Flames,restless;hopeful;urban,acoustic;jazz_brush;vocal_breath,,0.85,0.8,0.7,0.6,0.9,0.9,0.4,en,1,funk,"""{""""morning_clear_light"""":0.85,""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75}""",slow_opening,0.9,James Brown 标志性的放克节奏与激昂人声，充满活力与律动感
