name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Confines,Black Pumas,introspective;melancholic;bittersweet,acoustic;vocal_breath;string;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,en,1,soul,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",fade_into_inner_space,0.85,灵魂乐风格，人声深情而内省，弦乐与混响营造出忧郁而怀旧的氛围
Touch The Sky,Black Pumas,hopeful;warm;nostalgic,acoustic;soft_synth;vocal_breath,,0.55,0.6,0.5,0.7,0.5,0.7,0.6,en,1,soul,"""{""""morning_clear_light"""":0.85,""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75}""",slow_opening,0.9,温暖的灵魂乐，人声充满希望与怀旧感，木吉他与软合成器营造出明亮而舒适的质感
Sweet Conversations,Black Pumas,warm;hopeful;sensual,acoustic;jazz_brush;vocal_breath;soft_synth,,0.45,0.6,0.5,0.7,0.5,0.7,0.5,en,1,soul,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.85,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,温暖的灵魂乐，人声与爵士刷擦交织，营造出亲密而充满希望的对话感
Circles,Durand Jones & The Indications,nostalgic;warm;hopeful,acoustic;jazz_brush;vocal_breath;string,,0.45,0.6,0.5,0.7,0.4,0.65,0.55,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,复古灵魂乐，温暖的铜管与和声，怀旧中带着希望
Court of Love,Durand Jones & The Indications,warm;nostalgic;sensual,acoustic;jazz_brush;vocal_breath;string,,0.5,0.6,0.5,0.7,0.5,0.7,0.6,en,1,soul,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的灵魂乐，复古的管弦乐与鼓刷营造怀旧而感性的氛围
Long Way Home,Durand Jones & The Indications,nostalgic;warm;hopeful,acoustic;vocal_breath;string;jazz_brush,,0.4,0.55,0.45,0.7,0.4,0.65,0.6,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,复古灵魂乐，温暖的人声与弦乐编排，怀旧中带着希望
Too Many Tears,Durand Jones & The Indications,nostalgic;bittersweet;warm,acoustic;jazz_brush;vocal_breath;string,,0.4,0.5,0.45,0.65,0.35,0.7,0.6,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,复古灵魂乐风格，温暖的人声与管弦编排，怀旧中带着淡淡的苦涩
Walk Away,Durand Jones & The Indications,nostalgic;warm;bittersweet,acoustic;jazz_brush;vocal_breath;string,,0.45,0.5,0.4,0.7,0.4,0.6,0.65,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,复古灵魂乐风格，温暖的声线与管弦编排，怀旧而略带苦涩的告别情绪
What I Know About You,Durand Jones & The Indications,warm;nostalgic;hopeful,acoustic;string;vocal_breath,,0.45,0.55,0.5,0.7,0.4,0.7,0.6,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,温暖灵魂乐，复古声线与弦乐编排带来怀旧而充满希望的质感
Listen to Your Heart,Durand Jones & The Indications,warm;nostalgic;hopeful,acoustic;string;vocal_breath;jazz_brush,,0.45,0.55,0.5,0.7,0.4,0.7,0.65,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,温暖灵魂乐，复古声线与弦乐编排带来怀旧与希望交织的质感
How Can I Be Sure,Durand Jones & The Indications,nostalgic;warm;bittersweet,acoustic;jazz_brush;vocal_breath;string,,0.4,0.5,0.45,0.7,0.35,0.6,0.65,en,1,soul,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",afterglow_fading,0.85,复古灵魂乐，温暖的铜管与弦乐交织，怀旧而略带苦涩的浪漫
True Love,Durand Jones & The Indications,warm;nostalgic;hopeful,acoustic;vocal_breath;string;jazz_brush,,0.45,0.55,0.5,0.7,0.4,0.7,0.6,en,1,soul,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的灵魂乐，复古声线搭配弦乐与爵士刷，怀旧而充满希望
I Wasted You,flora cash,melancholic;bittersweet;restrained,piano;vocal_breath;string,,0.35,0.3,0.4,0.35,0.25,0.6,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.7}""",afterglow_fading,0.85,钢琴与弦乐铺垫，脆弱人声表达遗憾与克制，情感沉重但能量较低
Breakthrough,flora cash,hopeful;restless;bittersweet,acoustic;vocal_breath;electric_distant,,0.55,0.5,0.5,0.55,0.5,0.7,0.6,en,1,indie_folk,"""{""""morning_clear_light"""":0.75,""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.8}""",gentle_recovery,0.85,木吉他与人声交织，带有不安与希望并存的突破感
Mile High (feat. Travis Scott & Metro Boomin),James Blake,urban;restless;bittersweet,soft_synth;reverb_heavy;electric_distant;vocal_breath,,0.55,0.45,0.6,0.4,0.6,0.7,0.65,en,1,alternative_rnb,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.9,James Blake 的电子 R&B 融合 Travis Scott 的都市感，合成器与重混响营造出不安而怀旧的夜晚氛围
Tell Them (feat. Moses Sumney & Metro Boomin),James Blake,introspective;melancholic;restrained,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.35,0.3,0.45,0.4,0.35,0.6,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,James Blake标志性的电子氛围与人声处理，Moses Sumney的假声交织出内省而克制的情绪空间
Into The Red,James Blake,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.3,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,James Blake 标志性的脆弱人声与极简钢琴，充满内省与克制的情绪重量
Barefoot In The Park (feat. ROSALÍA),James Blake,dreamy;warm;sensual,soft_synth;vocal_breath;reverb_heavy;ambient_pad,,0.35,0.5,0.45,0.65,0.4,0.7,0.55,en,1,art_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.9,James Blake 的电子氛围与 ROSALÍA 的感性人声交织，温暖梦幻的都市夜晚质感
Are You In Love?,James Blake,introspective;melancholic;unresolved,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,James Blake 标志性的脆弱人声与极简钢琴，混响厚重，情绪悬而未决，适合深夜内省
Power On,James Blake,introspective;melancholic;restrained,piano;minimal;reverb_heavy;vocal_breath,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,James Blake 标志性的极简钢琴与脆弱人声，混响厚重，情绪内敛而沉重
I'll Come Too,James Blake,warm;hopeful;nostalgic,piano;soft_synth;vocal_breath;reverb_heavy,,0.35,0.5,0.4,0.7,0.3,0.6,0.55,en,1,art_pop,"""{""""morning_clear_light"""":0.8,""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,James Blake 标志性的钢琴与轻柔人声，温暖而充满希望的陪伴感
Where's The Catch? (feat. André 3000),James Blake,restless;urban;unresolved,soft_synth;electric_distant;vocal_breath;reverb_heavy,,0.55,0.45,0.6,0.35,0.6,0.7,0.65,en,1,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,James Blake 的电子节拍与 André 3000 的 rap 交织，营造出都市不安与悬而未决的氛围
Don't Miss It,James Blake,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.3,0.2,0.6,0.8,en,1,art_pop,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",fade_into_inner_space,0.9,James Blake 标志性的脆弱人声与极简钢琴，混响深重，营造出内省而克制的孤独氛围
Rebel,Kelsey Lu,introspective;melancholic;restless,string;reverb_heavy;vocal_breath;cinematic,,0.35,0.4,0.5,0.45,0.3,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,弦乐与深远混响交织，Kelsey Lu 的人声带着内省与不安，营造出电影般的忧郁氛围
Pushin Against the Wind,Kelsey Lu,dreamy;restrained;bittersweet,string;vocal_breath;reverb_heavy;cinematic,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,Kelsey Lu 的大提琴与空灵人声交织，营造出梦幻而克制的苦甜氛围，适合夜晚内省场景
Mulholland,James Blake,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,James Blake 标志性的脆弱假声与极简钢琴，空旷混响营造出内省而克制的深夜氛围
Due West,Kelsey Lu,dreamy;melancholic;restrained,string;ambient_pad;vocal_breath;reverb_heavy,,0.25,0.35,0.3,0.4,0.2,0.6,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,Kelsey Lu 的大提琴与人声交织，梦幻而克制，充满内省与空间感
Why Knock For You,Kelsey Lu,dreamy;sensual;bittersweet,string;vocal_breath;reverb_heavy;ambient_pad,,0.35,0.4,0.45,0.55,0.3,0.6,0.65,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,Kelsey Lu 的声线空灵而感性，弦乐与氛围铺垫营造出梦幻又略带苦涩的深夜氛围
Foreign Car,Kelsey Lu,dreamy;sensual;unresolved,string;ambient_pad;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.65,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,Kelsey Lu 的大提琴与空灵人声交织，营造出梦幻而悬疑的都市夜晚氛围
Too Much,Kelsey Lu,introspective;melancholic;restrained,piano;string;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,Kelsey Lu 的脆弱人声与钢琴弦乐交织，内省而克制，充满深夜的沉重感
I'm Not In Love,Kelsey Lu,dreamy;bittersweet;restrained,string;reverb_heavy;vocal_breath;ambient_pad,,0.25,0.35,0.4,0.5,0.2,0.6,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.9,Kelsey Lu 的弦乐与空灵人声交织，营造出梦幻而克制的 bittersweet 氛围
Atlantic,Kelsey Lu,melancholic;introspective;bittersweet,string;piano;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.9,大提琴与钢琴交织，人声空灵而忧郁，营造出深沉内省的氛围
Down2ridE,Kelsey Lu,dreamy;sensual;restrained,soft_synth;vocal_breath;reverb_heavy;electric_distant,,0.35,0.4,0.45,0.5,0.3,0.6,0.55,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,Kelsey Lu 空灵人声与软合成器营造梦幻而克制的氛围，适合夜晚独处
High Highs to Low Lows,Lolo Zouaï,urban;restless;bittersweet,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.55,0.45,0.5,0.75,0.6,en,1,alt_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感电子流行，合成器与呼吸感人声交织，情绪在不安与怀旧间摇摆
Blood,Kelsey Lu,melancholic;introspective;bittersweet,string;vocal_breath;cinematic;reverb_heavy,,0.3,0.35,0.5,0.4,0.2,0.6,0.8,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,大提琴与空灵人声交织，深沉内省，充满电影感的忧郁与苦涩
Chevy Impala,Lolo Zouaï,urban;nostalgic;bittersweet,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.55,0.45,0.5,0.75,0.6,en,1,alt_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感电子流行，怀旧而略带苦涩的声线配合软合成器，适合夜晚城市漫步
Ride,Lolo Zouaï,urban;restless;sensual,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.55,0.5,0.6,0.7,0.5,en,1,alt_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感电子流行，慵懒而略带不安的人声与合成器交织，适合夜晚城市漫步
Caffeine,Lolo Zouaï,urban;restless;bittersweet,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.55,0.45,0.6,0.75,0.55,en,1,alt_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感电子流行，合成器与人声交织出不安与怀旧的矛盾情绪
Look at Us,Lolo Zouaï,urban;sensual;restless,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.55,0.5,0.55,0.75,0.5,en,1,alt_r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,都市感的 R&B 节拍搭配 Lolo Zouaï 慵懒而性感的人声，带有不安的律动与电子质感
Desert Rose,Lolo Zouaï,dreamy;sensual;urban,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.45,0.5,0.55,0.5,0.5,0.75,0.5,en,1,art_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与性感人声交织，都市夜晚的朦胧与探索感
Summers in Vegas,Lolo Zouaï,nostalgic;urban;dreamy,soft_synth;reverb_heavy;vocal_breath,,0.45,0.55,0.5,0.5,0.5,0.7,0.5,en,1,art_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,梦幻合成器与怀旧人声，都市夜晚的慵懒与内省
Introduction,Mike Posner,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.2,0.3,0.2,0.35,0.1,0,0.7,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.85,极简钢琴独奏，缓慢而内省，混响营造出孤独与沉思的氛围
Beaucoup,Lolo Zouaï,sensual;urban;restless,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.5,0.45,0.55,0.75,0.5,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Lolo Zouaï 的慵懒声线与软合成器营造出都市夜晚的性感与不安
Blue,Lolo Zouaï,urban;melancholic;restrained,soft_synth;cold_synth;vocal_breath,,0.4,0.35,0.5,0.3,0.45,0.7,0.65,en,1,alt_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷调合成器与克制人声交织，都市夜晚的忧郁与内省
Song About You,Mike Posner,nostalgic;warm;bittersweet,acoustic;vocal_breath;soft_synth,,0.4,0.5,0.4,0.6,0.35,0.7,0.55,en,1,pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.85,Mike Posner 的温暖声线与木吉他编曲，营造出怀旧而略带苦涩的抒情氛围
Wide Open,Mike Posner,introspective;melancholic;restrained,piano;minimal;reverb_heavy;vocal_breath,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,极简钢琴伴奏下，Mike Posner 脆弱的人声充满内省与克制，营造出深夜独处的氛围
"""January 11th, 2017""",Mike Posner,introspective;melancholic;lonely,piano;minimal;vocal_breath,,0.2,0.25,0.2,0.3,0.1,0.6,0.8,en,1,singer_songwriter,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,极简钢琴伴奏下的人声独白，充满内省与孤独感，能量极低
Staring At The Fire,Mike Posner,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,singer_songwriter,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴主导的慢板叙事，人声带有呼吸感与混响，营造出内省而克制的氛围
Drip,Mike Posner,urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.5,0.55,0.4,0.6,0.7,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.8,都市感流行曲，合成器与节奏驱动，Mike Posner 的人声带有不安与怀旧交织的情绪
Amen,Mike Posner,introspective;melancholic;restrained,piano;minimal;vocal_breath,,0.25,0.3,0.3,0.4,0.2,0.6,0.75,en,1,singer_songwriter,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴驱动的内省独白，人声脆弱而克制，情感沉重但能量低
One More Song,Mike Posner,introspective;melancholic;hopeful,piano;vocal_breath;reverb_heavy,,0.35,0.4,0.35,0.5,0.25,0.7,0.65,en,1,pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴驱动的抒情流行，Mike Posner 脆弱人声带来自省与希望的混合情绪
Stuck In The Middle,Mike Posner,restless;urban;bittersweet,soft_synth;vocal_breath;electric_distant,,0.45,0.4,0.5,0.45,0.5,0.7,0.6,en,1,pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.65}""",city_to_inner_room,0.85,Mike Posner 的都市流行，略带不安与苦涩，软合成器与人声营造出城市夜晚的徘徊感
By Heart,Nick Waterhouse,warm;nostalgic;clear,acoustic;jazz_brush;vocal_breath,,0.4,0.55,0.45,0.65,0.4,0.6,0.5,en,1,soul,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,温暖的灵魂乐风格，人声与爵士鼓刷营造怀旧而清晰的质感
